SMILES sequence,Binding Affinity
O=C(COc1ccccc1)Nc1ccccn1,-21.148088781736046
CCOCCNC(C)c1cc(C)ccn1,-19.777626252301907
CN(c1ccncc1C#N)C(C)(C)CN,-23.00360282411326
COc1ncc(N)c(C(=O)O)n1,-21.871506278666423
CC(C)CC=C1CCCCC1N,-18.41859488922315
C=C=CCC(O)CCc1ccccc1,-15.049462543297674
Cc1ccncc1CNC(C)CN(C)C,-21.544000154858782
CN1CCCc2c(CCC#N)cccc21,-19.647927633077696
CNCc1cccc(S(N)(=O)=O)c1,-21.18881218931252
CNC(c1cc(C)ccn1)C(C)C,-20.16689809305978
CCOC(=O)CNC(=O)c1ccccc1,-17.417635512232486
NCCOc1cccc(S(N)(=O)=O)c1,-21.27997264085248
CCNC(COC)c1cc(C)ccn1,-20.162443343196358
COC(=O)c1ccccc1CNCC(C)O,-17.641770913956528
OC1CC2CCC1N(Cc1ccsc1)C2,-20.679407978914377
CC1CCCNC1CC(N)=O,-21.05181129916796
CCCNC(c1ccccc1)C(C)O,-18.014077831880137
CCNC1CCNCCC1C#N,-22.235489622169922
CSCCCN(C)c1ncccc1C#N,-21.607180065448585
N#Cc1cccc(OCCN2CCOCC2)c1,-19.67903620579356
CC(C)CCNC(=O)Oc1ccccc1,-17.627031261462754
CNCCCc1ccccc1,-18.461659897262194
C=C(CSc1ncccn1)OC,-20.412278446107884
CCC(CC)C(N)c1cnccc1C,-19.812323468238137
Cc1cncc(=O)n1CC(N)=O,-21.935718943122875
COC(=O)NCCNc1cc(C)ccn1,-21.8759546833935
CNCC1CCCN(Cc2ccsc2)C1,-21.488790182973815
CC1C2CNCC2CN1CC(N)=O,-23.58655425825846
c1ccc(CCNC2CCCCC2)nc1,-20.320754608238868
C=C(CC)CNc1ccc(C#N)cn1,-20.584923578099623
CC=CCNS(=O)(=O)c1ccccc1,-18.508817234599718
CC(N)c1cc(C#N)ns1,-21.98760352361746
COCCNc1ncncc1N,-24.612197541680644
CCCN(C)c1ccnc(NCC)c1,-21.97662484645492
CSCC(C)C(N)c1cnccc1C,-20.612073821591377
CCNC1(C#N)CCCNC1,-22.38615651274086
CCC(CCO)Nc1ncccc1C#N,-21.157549587053566
CCCNC(C)c1ccc(C#N)cn1,-21.112567468486976
CCCCOC(=O)c1ccc(C#N)cn1,-18.76791659270595
CCCC(O)c1ccncn1,-20.561748611022537
CCNc1ncccc1C(=O)OCC,-19.95304759396609
OCCNCc1cncnc1,-22.55075545333311
C#CCNCCCc1cnccc1C,-19.012009557872453
NCC(COc1cccnc1)C1CCCCC1,-19.683025967985238
CN(C)NCc1ncccn1,-24.52429562559732
Cc1ccncc1C(C)(C)CON,-20.421402766614605
CON(CCN)Cc1cncc(C#N)c1,-23.25810749766809
CC(N)c1ncc(C#N)s1,-21.98760352361746
Cc1ccnc(NCCCNC(C)C)c1,-21.544000154858782
NCC(c1ccccc1)c1cccnc1,-21.485265430401892
CCCONCc1ncccn1,-22.591318965568938
C#CCN(c1ccncc1C#N)C(C)C,-19.94337233412741
CC(C)C(C)N(C)CCc1ccccc1,-17.10384633012127
COC(=O)c1ccccc1NC(=O)CSC,-17.945749110723533
CC(C)=CC(=O)Nc1cc(C)ccn1,-19.234642497626158
CC(CN)(CCCCO)c1ccccc1,-17.581453140283998
SCC(CSc1ccccn1)c1ccccc1,-20.33101291619383
CCC(C)CNCc1ccccc1C(=O)OC,-16.766669681455422
CNC(Cc1ccccc1)C(N)=O,-19.893758876227253
Cc1ccsc1-c1ccc(O)cn1,-20.861397207068972
CCOC(=O)c1ncccn1,-19.778661653371955
CC(=O)C(C)Cc1ncccn1,-19.931245430765934
COCCNC(C#N)c1cnccc1C,-21.157549587053566
C#CCC(CC)Nc1ccc(C#N)cn1,-19.94337233412741
CCC(C)(C)NCc1cncc(C#N)c1,-20.87117317969761
N#Cc1ccc(C2CNCCOC2)s1,-21.248118702554592
OCCNc1ccncn1,-22.38433427362108
COC(=O)c1ccccc1CCCS,-16.440131057786324
C=CC(CO)Nc1ccncc1C#N,-20.711941316449945
Cc1cccc2c1CCCN2C,-19.17236950378531
NC1CNCCOC1,-21.706578262726183
CCCC(C)NCc1cncc(C#N)c1,-20.87117317969761
COC(=O)c1cccc(C=CCO)c1,-15.430984955202817
N#CC=C(c1ccccc1)c1ccncc1,-19.82192740718441
COC(=O)c1cccc(O)c1,-15.816114638797172
N#Cc1cnccc1OCCO,-19.21190194071761
CC1CN(CC(N)=O)CCC1=NO,-22.467974411232454
COC(C(N)=S)c1ncccn1,-22.385349421517894
CC(C(=O)NO)C(N)c1ccccc1,-19.95304759396609
CC(CCCc1ccccc1)=NO,-17.82507269941386
Cc1ccncc1COCCN,-20.554504522556662
CCN(CC)Cc1ccc(C#N)cn1,-21.112567468486976
CC(N)c1nnc(C#N)o1,-23.431364686129633
CCCC(C)(C)Nc1cc(C)ccn1,-19.812323468238137
CCNc1cccc(NCC(C)O)n1,-22.29487298761201
N#Cc1csc(C2CCNCCO2)c1,-21.248118702554592
CC(C)(O)CNc1ccc(C#N)cn1,-21.303328674439555
CCNc1cccc(OC(C)CC(C)C)n1,-19.266951493931263
Cc1ccsc1-c1cncc(O)c1,-20.861397207068972
N#CCCc1ncccn1,-20.819567948882508
CNCC(O)c1ccc(C(=O)OC)cc1,-17.913407668818714
CSCC(C)CNc1ccncc1C#N,-21.607180065448585
CSC(C)CNc1cc(C)ccn1,-20.871033245009624
N#Cc1ncccc1N1CCCC1,-22.041672986192516
C=CCC(C)C(=O)c1cnccc1C,-17.15002045391219
CC(C)(N)COCc1ccccc1,-18.320844856000086
Cc1ccncc1C(NC(C)C)C(=O)O,-19.759460905878406
N#Cc1ccc(C2CNC(=O)C2)cn1,-21.50957434594174
Cc1ccnc(N(C)C(C)(C)CO)c1,-20.162443343196358
CN(CC=O)c1ncccc1C#N,-20.636247534956354
NOCCNc1ccccc1S(N)(=O)=O,-23.26662319788215
C#CCNCCOc1cnccc1C,-19.234642497626158
CC12CSCC1CN(CC(N)=O)C2,-22.19013149959379
C=CC(C)Oc1ccnc(NCC)c1,-19.730414654212385
N#Cc1cccc(-c2nnco2)n1,-24.798085063966553
CNCCc1cc(C)ccn1,-20.49847434027447
Cc1ccncc1NCCCC(C)C,-19.812323468238137
CCCN(C)Cc1cccc(NCC)n1,-21.544000154858782
NC1CC(=O)N2CCCC12,-21.90612528555562
OC1CCN(CC2CCSC2)CC1,-20.473794677261537
O=C(Cc1ccncc1)Nc1cccnc1,-23.152598437625656
CN(C)CCCSc1ccc(C#N)cn1,-21.607180065448585
COc1cccc2c1N(C)CCC2,-19.19815721999469
CCNc1ncccc1CN(C)CC,-21.97662484645492
N#Cc1cc(N2C3CCC2CC3)ccn1,-22.67360550838853
COCC(O)c1ccccc1C(=O)OC,-16.05141856485845
CCNCC(Cc1cccnc1)c1ccccc1,-20.29278216338674
CS(=O)(=O)NCCN1CCOCC1,-22.269793038593367
COCCCC(N)CCc1ccccc1,-17.581453140283998
CCOC(=O)CCC=Cc1ccccc1,-15.078508794963694
CC(C)=CCCc1cnccc1C,-17.602439759660154
CCNc1ncccc1CNCC(C)C,-21.544000154858782
COC(=O)c1ccc(NC(C)=O)cc1,-17.467799398215092
CC(CN(C)C)Nc1ccc(C#N)cn1,-23.00360282411326
CSCCCNc1cnccc1C,-20.871033245009624
C=CC(C)(C)Nc1ncccn1,-21.87291386922901
C=CC(N)c1ccc2c(c1)CCCN2C,-20.016212854459408
C=CCSc1ccnc(NCC)c1,-20.34338935462227
CC1CCCCN(CC(N)=O)C1=O,-20.383352367518487
CC(=O)C(C#N)c1ccncn1,-20.434696085986563
C=C(C)CN(C)c1cc(C)ccn1,-19.702997670274677
CCOCCN(CC)c1ccc(C#N)cn1,-20.88591283219138
SCC=CCSc1ccncn1,-20.861908924502902
CCSCC(C)Nc1ccncc1C#N,-21.607180065448585
CC(=O)CCCC(C)c1ccccc1,-15.481491232281646
CC=CCS(=O)(=O)c1ccccc1,-16.507860078397808
COc1nc(N(C)C)ncc1N,-24.612197541680644
C#CCC=C1CCCCC1N,-17.705204401826144
Cc1ccncc1CNC(=O)CC(=O)O,-19.48632168904588
Cc1ccncc1OC(C)C(C)O,-18.543477795753788
CC(C)C(C)SCc1cncc(C#N)c1,-19.490686287933492
CCCCC(C)(N)c1cnccc1C,-19.812323468238137
CC(C)NCCOc1ccc(C#N)cn1,-21.157549587053566
COC(CN)CC(c1ccccc1)C(C)C,-17.022970781211654
O=C(Cc1ccon1)Nc1cccnc1,-23.9036022853193
NS(=O)(=O)c1ccccc1C#CCO,-17.980704147358175
CC(N)C(C)C(O)Cc1ccccc1,-18.014077831880137
CC(NO)c1ccncn1,-22.38433427362108
CNCC(C)Oc1ccncc1C#N,-21.303328674439555
Cc1ccnc(CSC(C)C)c1,-18.951384691038854
CC(Cc1ccncc1)NCc1ccccc1,-20.816134253201326
CN1CCCc2c(C(O)C#N)cccc21,-19.93430404043366
CCCC(=O)Nc1ccc(C#N)cn1,-20.711941316449945
CCC(CCc1ccccc1)C(=O)OC,-15.478665750146538
Cc1ccncc1CC(N)=NO,-21.936188139977073
CC(C)(C)CC=C1COCC1N,-18.736843030380236
CCCOCc1ccnc(NCC)c1,-20.162443343196358
C=CCCCOc1cccc(NCC)n1,-19.44121276472132
Cc1ccncc1C(=O)NOCC(=O)O,-19.613339427396205
CCC(O)C(C)(C)c1ccccc1,-16.204351078484994
Cc1ccncc1CCCCNCC(C)C,-18.725601216166275
CC(CCN)SCCOc1ccccc1,-18.444946961239488
OC1CCC2CC1CN2Cc1ccsc1,-20.679407978914377
CCCCSc1ccc(C#N)cn1,-19.75200199663266
NC1COC2(COC2)C1,-20.566346829004647
C=CCC(COCc1ccccc1)NN,-19.44121276472132
CCN(CCCCO)Cc1ccccc1,-17.581453140283998
CCCN(OC)c1ccnc(NCC)c1,-21.95786349741925
COC(=O)c1cccc(CCS)c1,-16.507860078397808
CSCCNc1ccccc1S(N)(=O)=O,-21.631631632563202
Cc1ccnc(C(N)CS)c1,-21.011379089417552
CCCNCc1cccnc1NCC,-21.97662484645492
CCCCNC(=O)Nc1ncccc1C#N,-22.60224965452363
N#Cc1ccc(NCC=CCN)nc1,-22.637673888012454
CC(O)CN(C)c1ncccc1C#N,-21.303328674439555
NC1=NC(=O)C2(CC2)S1,-21.28038995911184
C=CC=C1CCOCC1N,-18.448418721260822
Cc1ccsc1C1(O)CCCC12CC2,-18.88398782469148
CCOC(=O)C(N)CCc1cnccc1C,-19.440016550314528
C=CCNc1ncncc1N,-23.80542133240319
N#Cc1cccc(C2CCCNC2)n1,-21.97394396558103
CCC(CNCc1ccncc1)c1ccccc1,-20.29278216338674
NC(=O)CC1(c2cccs2)CCCCC1,-19.386002792836358
CC=CCCNc1ncccn1,-21.87291386922901
CCC(CC)(CO)Sc1cc(C)ccn1,-18.444946961239488
NC(CCc1ccccc1)C(O)C(=O)O,-17.913407668818714
Cc1ccncc1CNCCCN(C)C,-21.544000154858782
N#Cc1cncc(CSCC(O)CO)c1,-19.935952167440902
Cc1ccncc1CNC(C)(CO)CO,-20.15961786106125
CC=CC(=O)NCCCCOCc1ccccc1,-16.002519305463636
CCCNC(C)C=Cc1cnccc1C,-19.059221155961975
CN1CCCc2cc(C(N)=NN)ccc21,-24.32887974399241
CCNc1cc(NCC(C)SC)ccn1,-22.40749397581427
CCCC(CN)Nc1cc(C)ccn1,-21.97662484645492
CCC(C)CSc1ncccn1,-21.00413500095168
CC(C)(N)COc1ncccc1C#N,-21.303328674439555
CCNc1ncc(C#N)cc1C,-21.21778304363714
CCCC(C)CC(=O)c1cc(C)ccn1,-17.276911386504537
N#CCC1CCN(Cc2ccsc2)CC1,-20.815963207812644
N#CCCc1ccncn1,-20.819567948882508
NCCNc1ncc(N)cn1,-26.51330246790789
CC(C)(c1ccccc1)C(O)CN,-18.320844856000086
NC1COCC1=O,-18.4861054820278
C=C(C)CCOc1cccc(NCC)n1,-19.44121276472132
CC(=O)Nc1cncc(C#N)c1,-20.434696085986563
CCNc1ccc(CSCC(C)CO)cn1,-20.194188782489007
CCCOCCCNc1cc(C)ccn1,-19.777626252301907
CCNc1cccc(CSC(C)(C)C)n1,-20.227256730696922
C=CCSc1ccc(C#N)cn1,-18.943127322772696
Cc1csc(C2OCCC2O)c1,-18.573561979109193
CC=C1CCC(N)CC1,-19.066713766927688
CC#CCC(NN)C(C)OCc1ccccc1,-18.276309430934525
CC#CCCNCc1cc(C)ccn1,-19.012009557872453
CCC(COC)NCCc1ccccc1,-17.581453140283998
C#CCN(CCC)c1ccc(C#N)cn1,-19.94337233412741
CCC(C)CNc1ncccn1,-22.46430122721862
CNC(=N)c1cc(C)ccn1,-21.83235035699318
CCNc1cccc(CNCC(C)C)n1,-21.544000154858782
CN1CCCc2cc(C(N)=O)ccc21,-20.607727018206994
COC(CCN)c1cc(C)ccn1,-20.421402766614605
CC(C)(N)Cc1cncnc1,-22.519352916386175
CC(=O)NOCc1ncccn1,-21.935718943122875
CC(C)(C)OCc1cncc(C#N)c1,-19.234642497626158
CC(C)(C)SCc1ccc(C#N)cn1,-19.684272976021177
CCNc1ccc(CN(CC)OC)cn1,-21.95786349741925
CCC(Nc1cnccc1C)C(=O)O,-19.95304759396609
CNC(CCc1cnccc1C)C(C)C,-19.331891175940303
CCCNC(=NN)c1cnccc1C,-23.69296166878717
Cc1ccnc(C(C)(C)C(N)=S)c1,-20.34338935462227
CN(CCC#N)c1cncnc1,-23.206789885947718
CN(CCNCc1cccnc1)C1CCCCC1,-20.607330442716254
CCNCCOc1ncccc1C#N,-21.303328674439555
Cc1cnccc1CC(N)=O,-19.842874317828404
NC1CC2CCSC2C1,-21.016446504253864
Cc1ccncc1OCC(=O)O,-17.97317192854809
N#Cc1cc(C2CCCCC2)ccn1,-19.88932192186706
CC(CNc1ncccc1C#N)CC(=O)O,-20.740260550563367
CNc1ncc(N)c(N)n1,-26.346881288195863
CCC(C)Nc1ccncn1,-22.519352916386175
CCCNCCN(C)CCOCc1ccccc1,-17.868028974761383
Cc1ccncc1C(NN)C(C)C,-22.283391870574867
CCNc1cc(N(C)CCC#N)ccn1,-23.00360282411326
CN1CCCc2cc(CC(O)CN)ccc21,-20.271750793130384
C#CCC(O)CNc1cc(C)ccn1,-19.234642497626158
C=CCSCc1ccc(NCC)nc1,-20.180045132607404
CC(=O)NC1(C)CCCNC1,-21.05181129916796
C#CCN(C)c1ccccc1C(=O)OC,-16.699230415892558
Cc1ccnc(CC(N)C(=O)O)c1,-20.020776614577574
O=C(CC1CCCCC1)Nc1ccnnc1,-22.1793180182694
O=C1CCCC(CN2CCC(O)CC2)C1,-18.7890003265642
CCCNC(=N)SCOCc1ccccc1,-19.889647028709547
N#Cc1ccc(OCC(=O)O)nc1,-18.582558831335128
CNC(C)CCc1cncnc1,-22.46430122721862
CCCC(=N)NCc1cc(C)ccn1,-21.576467891272078
CC(=O)NCCNc1ccncc1C#N,-22.730463607280736
COC(=O)c1nscc1S(N)(=O)=O,-21.637035077144958
CC1CCCN(CC(N)=O)C1=O,-20.516454123460544
CCC(C)CNCc1cc(C)ccn1,-19.812323468238137
COCCCC(=O)COCc1ccccc1,-15.477469535739749
CCNC(C)CC(OC)c1ccccc1,-17.581453140283998
OC1(Cc2ccsc2)CCSC1,-19.02319245750421
CC#CCCNC(C)c1cnccc1C,-18.72280766838139
CCC(Nc1cc(C)ccn1)C(=O)O,-19.95304759396609
OC1CCN(CC2CCNC2)CC1,-21.82240983522452
C=CCCCC(=O)c1cc(C)ccn1,-17.15002045391219
CCNCC#Cc1ccncn1,-21.21778304363714
CC(C)C(=O)COCc1ccccc1,-15.767867639637602
C=CC(N)C=Cc1ccccc1,-17.191961758314292
Cc1ccnc(NC(=O)C(C)S)c1,-20.470407092972593
CCNC(c1cc(C)ccn1)C(C)CC,-19.331891175940303
N#Cc1ccc(CCC2CNCCO2)cc1,-19.66266728557147
CC(C)C(C)C(CN)NCc1ccccc1,-18.725601216166275
CC(N)c1cc(C#N)no1,-21.53797304522244
COC(=O)c1cccc(NCC(C)C)c1,-17.627031261462754
CN1CCCC(CC(N)=O)C1,-21.05181129916796
O=C(CC1CCNCC1)Nc1cccnc1,-22.1793180182694
CC(C)C(N)CCCOc1ccccc1,-17.581453140283998
CNCC(=Cc1ccncc1)C1CCCCC1,-18.96462087164531
CN(CCCNc1ccncc1)c1ccccc1,-22.53676287610635
CC(CCCO)NC(=O)CSc1ccccc1,-17.69390697001317
NNC(c1cccnc1)C1CCCCC1,-22.516927720256785
CC(Cc1ccsc1)N1CCC(O)CC1,-19.72241628041695
CCONCc1cncc(C#N)c1,-21.32325009434935
CCC(O)(CN)c1cnccc1C,-20.421402766614605
NC1CC(=O)C2SC=CC12,-19.63146956469118
COCC(N)c1ccncn1,-22.55075545333311
COC(C)C(C)(O)c1cnccc1C,-18.332325973037225
N#Cc1ccc(C2CNCCCO2)s1,-21.248118702554592
Nc1c(O)ncnc1S,-22.318114571365783
CCC=CCNc1ccncn1,-21.87291386922901
C#CCCCCNc1ncccc1C#N,-19.94337233412741
CC(O)(C=O)c1cncnc1,-19.778661653371955
CS(=O)(=O)Nc1ncccc1C#N,-21.771942179035978
CCNC1(C#N)CC2COCC21,-21.20300528150259
CN1CCCc2cccc(CC(=N)N)c21,-22.18051423267619
CC(=O)NC1(C)CCOC1,-19.166823817600754
Nc1ccns1,-20.292941352212704
N#Cc1ccc(NCCOC(N)=O)nc1,-22.857481345631058
CC(CN)(c1ccccn1)C1CCCCC1,-19.76227224916652
Cc1ccncc1CC(N)C(C)C,-20.16689809305978
N#CCc1cncc(C#N)c1,-19.388881873200646
CC1CNC(=O)N(CC(N)=O)C1,-22.553268566472816
CC(C)CCNCC(C)Oc1ccccc1,-17.022970781211654
COC(C)CC(O)c1cnccc1C,-18.332325973037225
C=CCCCC(O)c1cc(C)ccn1,-17.613920876697293
CC(CNCc1ccccn1)Oc1ccccc1,-20.8022607073506
COCCN(C)Cc1cncc(C#N)c1,-21.157549587053566
NC1COCOC1,-19.428081911829825
NC1CC12CCSCC2,-21.016446504253864
COCC(C)=C1COCC1N,-19.142014594506005
CCNC(C(=O)OC)c1cnccc1C,-19.759460905878406
CC(=CCNCc1ccccc1)C(=O)O,-17.195002572478785
CCCC=C1CCCC1N,-18.976531808502372
CCC(N)C(=O)NCc1cc(C)ccn1,-21.58957827603754
C#CCNC(CC)C(C)c1ccccc1,-16.55850629016461
CC(C)c1nc(O)ncc1N,-22.55075545333311
COC(=O)c1ccc(CCC=O)cc1,-15.430984955202817
CC(C)OCCOc1ccncc1C#N,-19.295560483093304
CC#CCC(NN)c1cc(C)ccn1,-21.112567468486976
O=CC1CCCN(Cc2ccsc2)C1,-19.675204682327426
NC1=NC2(COC2)C(=O)N1,-23.048301702613365
NC1CC12CCC(=O)CC2,-19.901182576344482
CC(CCNCc1cccnc1)c1ccccc1,-20.29278216338674
CC1CCN(CC(N)=O)C(=O)C1,-20.516454123460544
CC(NCCC1CCCCC1)c1cccnc1,-19.07793222261799
Cc1ccncc1CC#N,-18.910240441074755
CCNC(CN)c1ccncn1,-24.517051537131447
N#Cc1cccnc1OC(=O)CO,-18.582558831335128
NC1CNC(=O)CCC1=O,-20.405084632916072
C=CC(=O)c1cnccc1C,-17.11905731542314
CCOCC(=O)NOCc1ccccc1,-17.913407668818714
COC(C)CC(N)c1cnccc1C,-20.162443343196358
CC(O)CC(c1ccccc1)C(C)C,-15.849776453663358
CCCOc1ccnc(NCC)c1,-20.421402766614605
CC(O)CNc1ccncn1,-22.55075545333311
N#Cc1ncccc1C1CC(=O)CO1,-19.55197004057809
N#Cc1ccc(NOCC(=O)O)nc1,-20.77474639034381
Cc1ccncc1C(C#N)NC(C)C,-21.112567468486976
CCCCN(CCO)c1cc(C)ccn1,-19.777626252301907
COC(=O)Nc1cncnc1,-21.703925028080274
N#Cc1ccc(NO)nc1,-20.627868349221547
Cc1ccnc(SCCCO)c1,-19.078402429389172
Cc1ccnc(NC(=O)NCC(C)O)c1,-21.8759546833935
NC1Cc2sccc2C1=O,-19.573435565529724
NC1CC(=O)c2cscc21,-19.573435565529724
CCNCC(O)CCN(C)Cc1ccccc1,-18.630419068084414
CSC(C)(C)C(NN)c1cnccc1C,-22.40749397581427
COC(=O)c1ccccc1OC(C)(C)C,-15.796913891303623
CC(CO)(NCCN)c1ccccc1,-20.162443343196358
CC(CC(N)=O)Nc1ccncc1C#N,-22.730463607280736
NC(COCc1ccccc1)Cc1ccncc1,-20.8022607073506
CCS(=O)(=O)c1ncccn1,-20.946697228106903
Cc1ccnc(CNCCCCO)c1,-20.162443343196358
CON(CCN)c1ccncc1C#N,-23.356078984352383
CN1CC(CCO)Cc2ccccc21,-18.939197796576444
C=CCCCC(C)Nc1cc(C)ccn1,-19.059221155961975
Cc1ccccc1CCNCC1CNCCN1C,-20.607330442716254
CC(C)(C)NCC(O)COc1ccccc1,-17.532449325175513
COC(CO)c1cncnc1,-20.561279414168336
CCc1ccccc1,-16.249187056310085
CCNc1ccc(CC(=O)OC)cn1,-19.95304759396609
COC(=O)c1cccc(C=NN)c1,-19.36564578898571
CCNc1ccc(CN(C)OCC)cn1,-21.95786349741925
CCC(=Cc1cnccc1C)CN,-19.702997670274677
O=C(CSC1CCCCC1)Nc1ccncc1,-20.43320843796804
CCCOC(=O)c1cncnc1,-19.962647967712865
Cc1ccsc1C1CC(O)CN1,-20.4992945506717
CCNC(=NN)c1cnccc1C,-23.856305890802037
NCC(Cc1ccccn1)C1CCCCC1,-19.76227224916652
Cc1ccncc1C(N)C(C)C(C)C,-19.812323468238137
Cc1ccncc1CNC(=O)OC(C)C,-19.759460905878406
CC(SCCOCc1ccccc1)C(=O)O,-16.277219889092983
CC(N)CC(=O)NCc1ccccc1,-19.730414654212385
CC(C)NCC(N)CCc1ccccc1,-19.331891175940303
CC(N)(CO)c1ncccn1,-22.55075545333311
O=C(NNc1ccccn1)NC1CCCCC1,-23.946124974147803
Cc1ccncc1C(N)CSCC(C)C,-20.227256730696922
CCC(CC)c1ncc(N)cn1,-22.46430122721862
C=CC(Oc1cnccc1C)C(=O)OC,-17.417635512232486
Cc1ccnc(CON)c1,-20.443135032012197
CCSCC(C)NCc1cc(C)ccn1,-20.227256730696922
CCCN(CC)c1cccc(NCC)n1,-21.544000154858782
CCC(CC)CC(=O)c1cnccc1C,-17.276911386504537
CN1CCCc2cc(OCCC#N)ccc21,-19.66266728557147
C(=Cc1ccccc1)CNc1cccnc1,-20.81347172035686
N#Cc1cccc(C2CCOCCN2)n1,-22.034861951048175
CC=CC(=O)C(N)Cc1ccccc1,-17.15002045391219
NC12CCCC1CCC2,-20.50354175511078
Cc1ccnc(CNC(C)(C)C)c1,-20.16689809305978
O=C1CCCCC1(O)Cc1ccsc1,-17.81321557836716
CC(=O)NCC1CCCCN1Cc1ccsc1,-20.674006724145244
C=COc1cnccc1C,-17.703382162706365
CCC(CO)N(C)C(=O)c1ccccc1,-17.627031261462754
C=CC(C)(C)CNc1ncccc1C#N,-20.439144490713637
CCC(CC)Nc1ccccc1C(=O)OC,-17.259779305197185
CN1CCC(C=O)c2ccccc21,-18.670513329607346
O=C(O)CNc1ccncn1,-21.703925028080274
O=C(O)CCCCC=Cc1ccccc1,-15.078508794963694
CN(N)C(=O)c1ccc(C#N)cn1,-22.609318510366364
CNc1cncc(N2CCCOCC2)c1,-22.89891932901612
CCC(O)C(C)Nc1cc(C)ccn1,-20.162443343196358
N#CCNC(=O)CCCc1ccccc1,-18.577155386753375
CC#CCC(CSc1ccccc1)NN,-19.490686287933492
CC(C)CC(C)Nc1ccc(C#N)cn1,-20.87117317969761
CC(O)CC(C)c1cncnc1,-20.554504522556662
CCCN(C)Cc1cncnc1,-22.46430122721862
Cc1ccncc1C(CC(C)C)NN,-21.97662484645492
CN(C)Cc1ncc(N)c(O)n1,-24.612197541680644
NC1CC2CC(=O)CC2C1,-19.901182576344482
C=CC(CO)NC(C)c1cnccc1C,-19.44121276472132
Nc1cnncn1,-23.294695304698795
CC(C)CCN(N)c1ccccc1,-20.16689809305978
COCC(C)CC(N)c1cnccc1C,-19.777626252301907
C(=Cc1ccccn1)c1ccccc1,-19.00284271678599
CN(CC(=O)O)c1ccc(C#N)cn1,-20.775215587198012
C=CCCc1cc(C)ccn1,-17.838400805471462
CONCCNc1ncccc1C#N,-23.356078984352383
CC1NC(=O)N(CC(N)=O)C1=O,-21.89766854402675
C#CC(=O)c1ccncn1,-17.808436145412898
COCCOCCOc1cnccc1C,-18.345436357802686
CNC(C)(C)CNCc1cnccc1C,-21.544000154858782
CC(C)N(C)c1ccc(C#N)cn1,-21.228104089800155
CC(O)C=CC=Cc1ccccc1,-15.21280676531254
CCC(N)CNc1ccncn1,-24.517051537131447
N#CCC(=O)Nc1ccc(C#N)cn1,-21.295071306173398
CCNC(=N)c1cc(C)ccn1,-21.87291386922901
CN(C)CCNc1ccncc1C#N,-23.197189512200943
CC(CCO)SCC(O)COCc1ccccc1,-15.629043396918357
CCNc1ncccc1CSC(C)C,-20.612073821591377
C=C(C)CN(C)c1cccc(NCC)n1,-21.23945840107932
CC(C)(O)CNc1ccncc1C#N,-21.303328674439555
C=C1CON(c2ccnc(C#N)c2)C1,-21.50957434594174
O=C(Cc1ccsc1)Nc1cccnc1,-22.316418320702052
C=C1CC(N)C12CCC2,-19.848410929518913
COC(C)(C)CNc1cc(C)ccn1,-20.162443343196358
CCNC(C)(C)C(=O)c1cnccc1C,-19.44121276472132
Cc1ccncc1C#CC(C)N,-19.212840334425998
CCNc1sc2c(c1C#N)CCC2,-21.172894117915188
NC1C(=O)SC12CCC2,-20.23335954660329
CCC=CCNc1ncccn1,-21.87291386922901
CC(C)=CCCNc1ccc(C#N)cn1,-20.439144490713637
CCC(CC)NCc1ccc(C#N)cn1,-20.87117317969761
CC=CC(=O)c1cnccc1C,-17.25523602906236
CC(CC1CCCCC1)NCc1ccncc1,-19.07793222261799
O=C(CCc1ccccc1)c1cccnc1,-18.967418483297173
CCNc1ccc(CN(C)OC)cn1,-22.29487298761201
CC(C)CCCNc1ccc(C#N)cn1,-20.87117317969761
CC(C)(N)COCc1cncc(C#N)c1,-21.157549587053566
Cc1ccncc1C(O)C(C)CCN,-20.162443343196358
CC(C)(C)C(O)c1ncccn1,-20.554504522556662
C=CCCC(N)c1cc(C)ccn1,-19.702997670274677
Cc1ccncc1C(C)(N)CCN(C)C,-21.544000154858782
CCC(CC(=O)OC)Nc1ccccc1,-17.627031261462754
CC(C)CCSc1ccncc1C#N,-19.684272976021177
C=CC=CCCC(O)c1cc(C)ccn1,-16.908626165122826
O=C(CC1CCCCC1)NC1CCCOC1,-18.182710366790175
CCNC(C#N)c1cnccc1C,-21.228104089800155
CCNc1ccc(C(=O)OC)cn1,-20.020776614577574
CCNS(=O)(=O)CC1CCCC1,-20.159383278670017
N#CC1CCC(CCN)C1,-20.406023026624467
N#Cc1cc(N2CCNNCC2)ccn1,-25.99740896562296
COC(=O)c1cccc(C(N)N=O)c1,-19.488677974326798
NC(Cc1ccncn1)C(=O)O,-21.935718943122875
Cc1ccsc1C1(O)CCC2CCCC21,-18.499170733797037
CC(C)SCC(O)(CN)c1ccccc1,-18.444946961239488
CN1CCC(OC2CCC(=O)CC2)CC1,-18.7890003265642
Cc1cnn(CC(N)=O)c(=O)c1,-21.935718943122875
CCSc1ncc(N)cn1,-22.833964752016097
Cc1cscc1C1NCCCCC1O,-20.107233371311395
O=C(CSc1ccccn1)NC1CCCCC1,-20.43320843796804
COCCNc1ccncc1C#N,-21.32325009434935
CC(CC(=O)O)c1ncccn1,-19.962647967712865
CCNC1CCCOC1C#N,-20.460423941178348
